,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46
1097,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,,,,,,,,,,,,,,,,,,,,,,,,,,
1098,n,n,n,n,n,n,n,n,n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1099,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1100,n,n,n,n,n,n,n,n,n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1101,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,a,n,n,n,,,,,,,,,,,,,,,,,,,,,,,,,,
1102,n,n,a,n,n,n,n,n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1103,n,a,a,a,a,n,a,a,a,a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1104,a,a,a,a,n,a,a,n,a,a,n,a,n,a,a,n,n,n,a,a,,,,,,,,,,,,,,,,,,,,,,,,,,
1105,n,n,n,n,n,n,n,n,n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1106,n,n,n,n,n,n,n,n,n,n,n,n,n,a,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,,,,,,,,,,,,,,,,,
1107,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,,,,,,,,,,,,,,,,,,,,,,,,,,
1108,a,a,n,n,n,n,a,a,n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1109,n,n,n,n,n,n,n,n,n,a,n,n,n,n,n,n,n,n,n,n,,,,,,,,,,,,,,,,,,,,,,,,,,
1110,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,a,n,n,a,n,n,a,n,,,,,,,,,,,,,,,,,,
1111,n,n,n,n,n,n,a,n,n,n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1112,n,n,n,n,n,a,n,n,n,n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1113,n,n,n,n,a,n,n,n,n,n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1114,n,n,n,a,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,,,,,,,,,,,,,,,,,,,,,,,,,,
1115,n,n,a,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,,,,,,,,,,,,,,,,,,
1116,n,n,n,n,n,n,n,n,a,n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1117,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,,,,,,,,,,,,,,,,,,,,,,,,,,
1118,n,n,n,n,a,n,n,n,n,n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1119,n,n,a,n,n,n,n,n,n,n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1120,n,n,n,n,n,n,n,n,n,n,n,a,n,n,n,n,n,n,n,n,,,,,,,,,,,,,,,,,,,,,,,,,,
1121,n,a,n,n,a,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,,,,,,,,,,,,,,,,,,,,,,,,,,
1122,a,a,a,a,n,a,a,n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1123,n,a,a,a,a,n,a,a,a,n,n,a,a,a,a,a,n,a,n,a,a,a,a,a,a,n,a,a,a,,,,,,,,,,,,,,,,,
1124,n,a,n,n,a,n,n,n,n,n,n,n,a,n,n,n,a,n,a,n,a,a,n,a,n,a,n,n,,,,,,,,,,,,,,,,,,
1125,n,n,n,n,n,n,n,n,n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1126,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,,,,,,,,,,,,,,,,,,,,,,,,,,
1127,n,n,n,n,n,n,n,n,n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1128,n,n,n,n,n,n,n,n,n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1129,n,n,n,a,n,n,n,n,n,a,a,n,n,n,a,n,n,n,n,,,,,,,,,,,,,,,,,,,,,,,,,,,
1130,n,n,a,n,n,n,n,a,n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1131,n,n,n,n,n,n,n,n,n,a,n,n,n,n,n,n,n,n,n,a,a,n,n,n,a,n,a,n,a,n,,,,,,,,,,,,,,,,
1132,n,n,n,n,n,n,n,n,a,n,n,n,n,n,n,n,n,n,n,n,,,,,,,,,,,,,,,,,,,,,,,,,,
1133,n,n,n,n,n,n,n,n,n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1134,a,a,n,n,n,n,n,a,a,n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1135,n,n,n,n,n,n,n,n,n,n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1136,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,,,,,,,,,,,,,,,,,,,,,,,,,,
1137,n,n,n,n,n,n,n,n,n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1138,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1139,n,n,n,n,n,n,n,n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1140,n,n,n,n,n,n,n,n,n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1141,n,n,n,n,n,n,n,n,n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1142,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,,,,,,,,,,,,,,,,,,,,,,,,,,
1143,n,n,n,n,n,n,n,n,n,n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1144,a,a,n,n,a,a,n,a,n,a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1145,a,n,n,a,n,n,a,n,n,a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1146,n,n,n,n,n,n,n,a,n,n,n,n,n,n,n,n,n,n,n,n,,,,,,,,,,,,,,,,,,,,,,,,,,
1147,n,n,n,n,n,n,a,n,n,n,n,n,n,n,n,n,a,a,n,n,a,a,n,n,a,n,a,n,a,,,,,,,,,,,,,,,,,
1148,a,a,n,n,n,a,a,a,a,a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1149,n,n,n,n,n,n,n,n,n,n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1150,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,,,,,,,,,,,,,,,,,,,,,,,,,,,
1151,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,,,,,,,,,,,,,,,,,,,,,,,,,,
1152,a,a,a,a,a,a,a,a,a,a,n,a,a,a,a,a,a,a,a,a,a,a,a,a,a,a,a,a,a,a,,,,,,,,,,,,,,,,
1153,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,,,,,,,,,,,,,,,,,,,,,,,,,,
1154,n,n,n,n,n,n,n,n,n,n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1155,n,n,n,n,n,n,n,n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1156,n,n,n,n,n,n,n,n,n,n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1157,n,a,a,a,a,n,n,n,a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1158,n,n,n,n,a,a,n,n,n,a,a,n,n,n,n,a,n,n,n,n,n,a,n,n,a,n,a,n,a,,,,,,,,,,,,,,,,,
1159,a,n,n,n,n,n,n,n,n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1160,n,a,n,n,n,n,n,n,n,a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1161,n,n,n,n,n,n,n,n,n,n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1162,n,n,n,n,n,n,n,n,n,n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1163,n,n,n,n,n,n,n,a,n,n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1164,n,n,n,n,n,n,n,n,n,n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1165,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,,,,,,,,,,,,,,,,,,,,,,,,,,,
1166,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,,,,,,,,,,,,,,,,,,,,,,,,,,,
1167,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,a,n,,,,,,,,,,,,,,,,,,,,,,,,,,,
1168,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,,,,,,,,,,,,,,,,,,,,,,,,,,
1169,a,a,a,a,n,a,n,n,n,a,a,n,a,n,n,a,a,n,a,a,a,a,a,a,n,a,a,a,n,,,,,,,,,,,,,,,,,
1170,a,n,a,a,a,a,n,a,a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1171,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,,,,,,,,,,,,,,,,,,,,,,,,,,
1172,a,a,a,a,n,a,a,a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1173,n,n,n,n,n,a,n,n,n,n,n,n,n,n,n,n,n,n,n,n,,,,,,,,,,,,,,,,,,,,,,,,,,
1174,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,,,,,,,,,,,,,,,,,,,,,,,,,,
1175,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,,,,,,,,,,,,,,,,,,,,,,,,,,
1176,a,n,n,n,n,n,n,n,n,n,n,a,n,n,n,n,n,n,n,n,,,,,,,,,,,,,,,,,,,,,,,,,,
1177,a,n,n,n,n,n,n,a,n,n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1178,n,n,n,n,n,n,n,n,n,n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1179,n,n,n,n,n,n,n,n,n,n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1180,n,n,n,n,n,n,n,n,n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1181,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,,,,,,,,,,,,,,,,,,,,,,,,,,,
1182,a,a,a,a,a,a,a,n,a,a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1183,n,a,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,,,,,,,,,,,,,,,,,
1184,a,a,n,n,n,n,n,n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1185,n,n,n,n,n,n,n,n,n,n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1186,n,n,n,a,a,a,n,n,a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1187,a,a,a,a,n,a,n,n,n,n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1188,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,a,n,n,n,n,n,n,n,n,n,n,n,,,,,,,,,,,,,,,,,,,
1189,n,n,a,n,n,n,n,n,a,n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1190,n,n,n,n,n,a,n,a,a,n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1191,a,n,n,n,n,n,n,n,a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1192,n,a,a,a,a,a,n,n,n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1193,n,n,n,n,n,n,n,n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1194,n,a,a,n,a,n,n,n,a,n,n,n,n,n,n,n,n,n,n,n,a,n,n,n,n,n,,,,,,,,,,,,,,,,,,,,
1195,n,n,n,n,n,n,n,n,n,a,n,a,n,n,a,a,n,n,n,n,n,n,n,a,n,n,n,,,,,,,,,,,,,,,,,,,
1196,a,n,n,n,n,n,a,n,n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1197,n,n,n,n,n,n,n,n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1198,n,n,n,n,a,n,n,n,n,n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1199,n,n,n,n,n,n,n,n,n,n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1200,n,n,n,a,n,n,n,n,n,n,n,n,n,n,n,n,n,a,n,n,,,,,,,,,,,,,,,,,,,,,,,,,,
1201,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,,,,,,,,,,,,,,,,,,,,,,,,,,
1202,n,n,n,n,n,n,n,n,n,n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1203,n,n,n,n,n,n,a,n,n,n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1204,n,n,n,n,n,n,n,n,n,n,n,a,n,n,n,n,n,n,n,n,,,,,,,,,,,,,,,,,,,,,,,,,,
1205,n,n,n,n,n,n,n,n,n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1206,n,n,n,n,n,n,n,a,n,n,n,n,n,n,a,a,n,n,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1207,n,n,a,n,n,n,n,a,a,n,n,n,n,a,a,n,n,n,a,n,,,,,,,,,,,,,,,,,,,,,,,,,,
1208,n,n,n,n,n,n,n,n,n,n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1209,a,a,a,a,a,a,a,a,a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1210,n,n,a,a,n,n,a,a,a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1211,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1212,n,a,n,n,n,n,n,n,n,n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1213,n,n,n,n,n,n,n,n,n,n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1214,n,n,n,n,a,n,n,n,n,n,n,a,a,n,n,n,a,n,n,n,,,,,,,,,,,,,,,,,,,,,,,,,,
1215,n,n,n,n,n,n,n,n,n,n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1216,n,n,n,n,n,n,n,a,n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1217,a,n,n,a,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,a,n,n,n,n,n,n,n,n,a,,,,,,,,,,,,,,,,,
1218,n,n,a,n,n,a,n,n,n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1219,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,a,n,n,,,,,,,,,,,,,,,,,
1220,n,a,n,n,n,a,n,n,n,n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1221,n,n,n,n,a,n,n,a,n,n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1222,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,,,,,,,,,,,,,,,,,,,,,,,,,,
1223,a,a,a,a,n,a,a,a,a,n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1224,n,n,n,n,n,a,a,n,n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1225,n,a,a,n,n,a,a,n,n,a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1226,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,,,,,,,,,,,,,,,,,,,,,,,,,,,
1227,a,a,a,a,a,a,a,a,a,a,a,a,a,a,a,a,a,a,a,a,,,,,,,,,,,,,,,,,,,,,,,,,,
1228,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,,,,,,,,,,,,,,,,,,,,,,,,,,
1229,n,a,n,n,a,n,n,a,a,n,n,n,n,n,n,n,n,n,n,,,,,,,,,,,,,,,,,,,,,,,,,,,
1230,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,,,,,,,,,,,,,,,,,,,,,,,,,,
1231,a,n,n,n,a,a,a,a,n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1232,n,n,n,n,n,n,a,n,n,n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1233,n,n,n,a,n,n,a,n,n,a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1234,n,n,n,n,n,n,n,n,n,n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1235,a,n,n,n,n,a,n,n,n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1236,n,a,n,n,n,n,n,n,n,n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1237,n,n,n,n,n,n,n,n,n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1238,a,n,n,a,a,n,a,a,n,n,n,a,a,n,a,n,n,n,n,n,,,,,,,,,,,,,,,,,,,,,,,,,,
1239,n,n,n,n,n,n,n,n,n,n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1240,n,n,a,n,n,n,a,a,n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1241,a,a,n,a,a,n,a,n,a,a,a,n,a,a,a,a,n,a,n,n,n,a,a,n,n,a,a,a,a,,,,,,,,,,,,,,,,,
1242,n,n,n,n,n,n,n,n,n,n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1243,n,n,n,n,n,n,n,a,n,n,n,n,n,n,n,n,n,n,n,n,,,,,,,,,,,,,,,,,,,,,,,,,,
1244,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,,,,,,,,,,,,,,,,
1245,n,n,n,n,n,a,a,n,a,a,n,n,a,n,n,a,n,n,n,a,n,n,a,n,n,a,n,n,,,,,,,,,,,,,,,,,,
1246,n,n,n,n,n,n,n,n,n,n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1247,n,n,n,a,n,n,n,n,n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1248,a,n,n,n,n,a,n,n,n,n,n,a,a,n,a,n,n,n,n,n,n,a,n,a,n,n,,,,,,,,,,,,,,,,,,,,
1249,n,n,a,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,,,,,,,,,,,,,,,,,,,,
1250,n,n,n,n,n,n,n,n,n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1251,n,n,n,n,n,n,a,n,n,n,n,n,n,n,n,n,n,n,n,n,,,,,,,,,,,,,,,,,,,,,,,,,,
1252,n,n,n,n,a,n,n,n,n,n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1253,n,a,a,a,n,n,n,n,n,n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1254,n,n,n,n,n,n,n,a,n,n,n,n,n,n,n,n,n,n,n,,,,,,,,,,,,,,,,,,,,,,,,,,,
1255,n,n,n,n,n,n,n,n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1256,n,n,n,n,n,n,n,n,n,n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1257,n,n,n,n,n,n,n,n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1258,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,,,,,,,,,,,,,,,,,
1259,n,n,n,n,n,n,a,n,n,n,n,n,n,n,n,n,n,n,n,n,n,a,n,a,n,n,n,n,n,,,,,,,,,,,,,,,,,
1260,n,n,n,n,n,n,n,n,n,n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1261,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,,,,,,,,,,,,,,,,,,,,,,,,,,,
1262,n,n,n,n,n,a,n,n,n,n,a,n,n,n,n,n,n,n,n,n,,,,,,,,,,,,,,,,,,,,,,,,,,
1263,n,n,n,n,n,n,n,n,n,n,n,a,n,n,n,n,n,n,n,n,n,a,n,n,n,n,n,a,n,n,,,,,,,,,,,,,,,,
1264,a,n,n,n,n,n,n,n,n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1265,n,n,n,n,a,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,,,,,,,,,,,,,,,,,,
1266,n,n,n,n,n,n,n,n,n,n,n,a,n,n,n,a,n,n,n,n,n,n,n,n,a,n,n,n,,,,,,,,,,,,,,,,,,
1267,n,n,n,n,n,n,n,n,a,n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1268,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,,,,,,,,,,,,,,,,,,,,,,,,,,
1269,n,n,n,n,a,n,n,a,a,n,n,n,a,n,n,a,a,n,n,,,,,,,,,,,,,,,,,,,,,,,,,,,
1270,n,n,n,n,n,n,n,n,n,n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1271,n,n,n,n,n,n,n,n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1272,a,a,a,a,a,a,a,a,a,a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1273,n,n,n,n,n,n,n,n,a,n,n,n,n,n,n,n,n,n,n,n,n,a,n,n,a,n,,,,,,,,,,,,,,,,,,,,
1274,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,a,n,n,n,n,n,n,n,,,,,,,,,,,,,,,,
1275,n,n,n,n,a,n,a,a,n,a,n,n,a,n,n,n,a,n,n,n,,,,,,,,,,,,,,,,,,,,,,,,,,
1276,n,n,n,n,n,n,n,n,n,n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1277,n,n,n,n,n,n,n,n,n,n,n,n,n,a,n,n,n,a,n,n,a,a,n,n,n,n,n,n,n,,,,,,,,,,,,,,,,,
1278,n,n,n,n,n,n,n,n,a,n,n,n,n,n,n,n,n,n,a,n,,,,,,,,,,,,,,,,,,,,,,,,,,
1279,n,n,a,n,n,n,n,n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1280,n,n,n,n,n,n,n,n,n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1281,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,,,,,,,,,,,,,,,,,,,,,,,,,,
1282,n,n,n,n,n,n,n,n,n,a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1283,n,n,n,a,n,n,n,n,n,n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1284,n,n,n,n,n,a,n,n,n,n,n,n,n,n,n,n,n,n,n,n,,,,,,,,,,,,,,,,,,,,,,,,,,
1285,n,n,n,a,n,n,n,n,n,n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1286,n,n,n,n,n,n,n,n,n,n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1287,n,n,n,n,n,n,n,n,a,n,n,n,n,n,n,n,n,n,n,n,,,,,,,,,,,,,,,,,,,,,,,,,,
1288,a,n,a,a,n,n,n,n,n,a,a,a,n,n,a,a,n,a,n,n,n,a,n,n,n,a,n,a,n,,,,,,,,,,,,,,,,,
1289,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,,,,,,,,,,,,,,,,,,,,,,,,,,
1290,n,a,n,n,n,n,n,n,n,n,n,n,a,n,n,n,n,n,n,n,,,,,,,,,,,,,,,,,,,,,,,,,,
1291,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,,,,,,,,,,,,,,,,,,,,,,,,,,
1292,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,,,,,,,,,,,,,,,,,,,,,,,,,,,
1293,n,n,n,n,n,n,n,n,n,n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1294,a,a,n,a,a,a,a,a,a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1295,n,n,n,n,n,n,n,n,n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1296,a,n,n,n,n,a,n,n,n,n,n,n,a,n,n,n,n,n,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1297,n,n,n,n,n,n,n,n,n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1298,n,n,n,n,n,n,n,n,n,n,n,n,n,n,a,n,n,n,n,n,,,,,,,,,,,,,,,,,,,,,,,,,,
1299,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,,,,,,,,,,,,,,,,,,,,,,,,,,
1300,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,,,,,,,,,,,,,,,,,,,,,,,,,,
1301,n,n,n,n,n,a,n,n,n,n,a,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,,,,,,,,,,,,,,,,,,
1302,n,n,n,a,n,n,n,n,n,n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1303,n,n,a,n,a,n,a,a,a,a,n,a,n,n,a,a,n,a,a,n,a,n,a,n,n,a,a,n,a,a,,,,,,,,,,,,,,,,
1304,n,n,n,n,n,n,n,n,n,n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1305,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,a,n,n,,,,,,,,,,,,,,,,,,,,,,,,,,
1306,a,n,a,n,n,a,a,n,a,n,n,a,n,n,n,n,n,n,n,n,a,n,n,n,n,n,n,,,,,,,,,,,,,,,,,,,
1307,n,n,n,n,a,n,n,n,a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1308,n,n,n,n,n,n,n,n,n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1309,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,,,,,,,,,,,,,,,,,,,,,,,,,,
1310,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,,,,,,,,,,,,,,,,,,,,,,,,,,
1311,n,n,n,n,n,n,a,a,n,n,a,n,n,n,n,n,n,n,n,n,,,,,,,,,,,,,,,,,,,,,,,,,,
