rev_id,perc_labelled_attack,n_labelled_attack,n_labels,predictor_prob
165555811,0.15,3,20,0.026591161
165582524,0,0,9,0.044585383
165697796,0,0,10,0.309962329
165698263,0.1,1,10,0.147807405
165719905,0.2,2,10,0.105885953
165757144,0,0,20,0.031939527
165760698,0,0,20,0.00882037
165761166,0,0,10,0.011901924
165765114,0.344827586,10,29,0.066059386
165784164,0,0,10,0.042360318
165792189,0.2,2,10,0.040241935
165799634,0.05,1,20,0.008977489
165800188,0.3,3,10,0.077892698
165811383,0,0,20,0.025549283
165824885,0,0,10,0.009901161
165872591,0.4,4,10,0.109701845
165873275,0.285714286,8,28,0.044880427
165923244,0,0,17,0.049041632
165979191,0,0,10,0.086071068
166011138,0,0,19,0.011234029
166011448,0,0,20,0.002871063
166116158,0,0,20,0.005198878
166148829,0,0,10,0.035360963
166179839,0.1,1,10,0.006132715
166229271,0.3,3,10,0.211687597
166261375,1,10,10,0.019679934
166261468,0.6,6,10,0.181697802
166271268,0,0,20,0.018887716
166274756,0.055555556,1,18,0.008853122
166294546,0.625,5,8,0.058798281
166295765,0,0,10,0.032512031
166296154,0.2,2,10,0.02890039
166301704,0,0,20,0.013206496
166303886,0,0,10,0.102346032
166420651,0,0,19,0.149624575
166423394,0,0,20,0.005224462
166434666,0,0,20,0.007966423
166481764,0,0,20,0.007753371
166532604,0.2,2,10,0.005137894
166544012,0,0,20,0.008534355
166644224,0.2,2,10,0.176151888
166646570,0,0,20,0.051496839
166655603,0.05,1,20,0.032697208
166681853,0,0,10,0.048372587
166685099,0.4,4,10,0.249824645
166691557,0.1,1,10,0.038864224
166695604,0.166666667,3,18,0.094288359
166735928,0,0,9,0.010595071
166741807,0,0,10,0.046945201
166776251,0,0,10,0.029764855
166790792,1,10,10,0.37208125
166792478,0.1,1,10,0.037764179
166852142,0,0,10,0.012323889
166877161,0,0,18,0.03365026
166889822,0.25,2,8,0.029370992
166892784,0.1,1,10,0.023222197
166899229,0.3,6,20,0.102279351
166941790,0,0,10,0.012644217
166979923,0.2,2,10,0.029231356
166991222,1,20,20,0.978203948
167009597,0.05,1,20,0.032135288
167120168,0,0,20,0.009240334
167128161,0,0,20,0.002430377
167154528,0,0,10,0.14687319
167170012,0.2,2,10,0.043046934
167265852,0,0,10,0.023486517
167294752,0,0,10,0.074787129
167299691,0.05,1,20,0.0097661
167318391,0.5,5,10,0.326720205
167355626,0.111111111,1,9,0.014427948
167357513,0,0,9,0.00923298
167358258,0.35,7,20,0.196823866
167430936,0.05,1,20,0.008534355
167507589,0.4,4,10,0.246900677
167536895,0,0,10,0.057965963
167552505,0.2,2,10,0.160889126
167571373,0.2,2,10,0.006248142
167648703,0.5,5,10,0.042762827
167662370,0,0,9,0.114291384
167663548,0,0,9,0.002811025
167687612,0.1,2,20,0.004105991
167697945,0,0,20,0.010447285
167746455,0.111111111,1,9,0.03916569
167746898,0.5,4,8,0.429411284
167767567,0,0,20,0.00625964
167798550,0.1,1,10,0.024468749
167814206,0.6,6,10,0.279623125
167933441,0,0,19,0.022950774
167935964,0.05,1,20,0.014572672
167955285,0,0,10,0.025488415
168015044,0.222222222,2,9,0.047969556
168063038,0.05,1,20,0.030244224
168123637,0.05,1,20,0.004029163
168181964,0.2,2,10,0.020449057
168185576,0,0,10,0.013123164
168188958,0.111111111,1,9,0.007544428
168207158,0.2,2,10,0.013739157
168219992,0.1,1,10,0.032598397
168221404,0,0,29,0.01451577
168246498,0,0,20,0.054531395
168298016,0.05,1,20,0.04502797
168307474,0,0,19,0.016391429
168341119,0,0,9,0.03111634
168386326,0.05,1,20,0.015187225
168403843,0.137931034,4,29,0.057816712
168405165,0.777777778,21,27,0.533127358
168440141,0.1,1,10,0.00403015
168465720,0,0,9,0.010479089
168503659,0.05,1,20,0.00275781
168525051,0.421052632,8,19,0.063735511
168531086,0.678571429,19,28,0.227932563
168532734,0.3,3,10,0.070688478
168541319,0.95,19,20,0.872228661
168571775,1,10,10,0.996680355
168593003,0,0,20,0.012931745
168605789,0,0,9,0.033161991
168612277,0,0,27,0.002238836
168614667,0,0,10,0.025276744
168617823,0,0,20,0.028149343
168620161,0.1,1,10,0.028940393
168638274,0,0,10,0.023011567
168652051,0.052631579,1,19,0.037140955
168666764,0.222222222,2,9,0.032977942
168676164,0,0,18,0.035422434
168704605,0.2,4,20,0.055891691
168709585,0.333333333,3,9,0.142160134
168710427,0.111111111,1,9,0.0048726
168714498,0.1,1,10,0.059759412
168779317,0.125,1,8,0.223788237
168824682,0.125,1,8,0.06322248
168857780,0.5,10,20,0.056709282
168861940,0.789473684,15,19,0.680492872
168862637,0,0,20,0.019115629
168864429,0.7,7,10,0.186855219
168870782,0.107142857,3,28,0.155442058
168897198,0,0,10,0.015660902
168905093,0,0,20,0.034852328
168926595,0.5,5,10,0.770327409
168930492,1,30,30,0.869697796
168931096,0,0,9,0.035453752
168931822,0.444444444,12,27,0.571819827
168933214,0,0,20,0.004370793
168962243,0.035714286,1,28,0.027735664
169005069,0,0,19,0.009736214
169005453,0.9,9,10,0.991375331
169007528,0,0,20,0.00722205
169009783,0.071428571,2,28,0.046626428
169016541,0,0,9,0.04263893
169032610,0.111111111,1,9,0.024541466
169034046,0,0,10,0.046287395
169041928,0,0,9,0.005450465
169064700,0,0,20,0.021765339
169068434,1,26,26,0.964086654
169071162,1,29,29,0.999942039
169097991,0,0,20,0.01784328
169103928,0,0,10,0.03574718
169107437,0,0,10,0.002610825
169117776,0.111111111,1,9,0.127799044
169128071,0,0,19,0.002942109
169135878,0,0,9,0.025021852
169158793,0,0,10,0.041428584
169202806,0.05,1,20,0.018604339
169207826,0.05,1,20,0.117512083
169211822,0.5,5,10,0.225841901
169213212,0.2,4,20,0.206420338
169221216,0.6,6,10,0.042882528
169224316,0.333333333,3,9,0.080012472
169241053,0.2,2,10,0.035027444
169242886,0,0,10,0.009371021
169263759,0,0,9,0.069718892
169264321,0.05,1,20,0.003916148
169266416,1,10,10,0.984008878
169266883,0.125,1,8,0.041000448
169267295,0.2,2,10,0.315557655
169267844,0.5,5,10,0.12426561
169269597,0.222222222,2,9,0.043315424
169272099,0.3,3,10,0.018003628
169280381,0.4,4,10,0.185546596
169296394,0.1,2,20,0.03042588
169324960,0.222222222,2,9,0.058624154
169329130,0,0,28,0.022059215
169335480,0,0,28,0.067736593
169337349,0,0,10,0.003364032
169342186,0.1,1,10,0.053613627
169347687,0,0,10,0.103859244
169351025,0,0,29,0.020532491
169414226,0.1,1,10,0.01257285
169462195,0,0,9,0.02902705
169472137,0.3,3,10,0.060719107
169479649,0,0,20,0.005111684
169538827,0.555555556,5,9,0.16542604
169552771,0.1,2,20,0.058671819
169562346,0,0,18,0.02712483
169563697,0.052631579,1,19,0.028423152
169589977,0,0,10,0.038913492
169719816,0,0,20,0.030658491
169797904,0,0,20,0.006998348
169835254,0,0,20,0.013657103
169841090,0.111111111,1,9,0.015937192
169856806,0.25,2,8,0.089761818
169865227,0.066666667,2,30,0.007683878
169881760,0.75,21,28,0.245405129
169935852,0.8,24,30,0.055711761
169944389,0.827586207,24,29,0.061739704
169983484,0.368421053,7,19,0.088270386
170061586,0,0,20,0.061735002
170073585,0.72,18,25,0.500856622
170074219,1,10,10,0.840008279
170105572,0,0,8,0.273386534
170111144,0,0,10,0.02837903
170133951,0,0,10,0.004696604
170167704,0.586206897,17,29,0.333014531
170169621,0,0,20,0.034773142
170182511,0,0,10,0.005160167
170186311,0,0,8,0.009883991
170188063,0,0,10,0.050809535
170206752,0,0,9,0.004020517
170213490,0.05,1,20,0.030658628
170231583,0.3,6,20,0.268578879
170242573,0.222222222,2,9,0.00961195
170270515,0,0,20,0.010621297
170286395,0,0,20,0.020101145
170286551,0,0,19,0.019014916
170297172,0.05,1,20,0.013043125
170298495,0,0,10,0.014136464
170299366,0.074074074,2,27,0.023456225
170299401,0,0,19,0.017467791
170308929,0,0,20,0.01774305
170332401,0.111111111,1,9,0.005485632
170335933,0,0,10,0.012900784
170341576,0,0,20,0.053417404
170355329,0,0,20,0.017224067
170366738,0,0,9,0.014702925
170374132,0,0,20,0.032407261
170384759,0.2,2,10,0.201889044
170417484,0.103448276,3,29,0.025208012
170426740,0.05,1,20,0.031662818
170455000,0.05,1,20,0.026409328
170473556,0.111111111,1,9,0.024816499
170475231,0,0,10,0.041994215
170497359,0,0,20,0.018360696
170500312,0.068965517,2,29,0.039250812
170505717,0.05,1,20,0.071668656
170519342,0.206896552,6,29,0.07373935
170534761,0,0,20,0.002440636
170552344,0,0,28,0.061934379
170580962,0,0,20,0.022553482
170581000,0,0,10,0.042565266
170610400,0,0,20,0.04355421
170657728,0,0,20,0.033277276
170697423,0,0,19,0.030519313
170731738,0.066666667,2,30,0.001614032
170746170,0.1,1,10,0.017041415
170779075,0,0,18,0.025088764
170799531,0.1,2,20,0.124742055
170803722,0,0,20,0.005868886
170826185,0.5,5,10,0.212582525
170826947,0,0,10,0.042459513
170872078,0,0,19,0.013435259
170886190,1,10,10,0.284388589
170923704,0.275862069,8,29,0.017918382
170930146,0.111111111,1,9,0.011705924
170948229,0.2,2,10,0.030125255
170959460,0,0,20,0.01136833
170997339,0,0,20,0.013016523
171037705,0.95,19,20,0.937707674
171078096,0.05,1,20,0.036597019
171114508,0.111111111,1,9,0.04816289
171130267,0.1,2,20,0.122667779
171145799,0.928571429,26,28,0.886375315
171157337,0,0,20,0.008557174
171172734,0.2,2,10,0.007919988
171218620,1,10,10,0.999999667
171248011,0,0,10,0.034979775
171248713,0,0,20,0.031302839
171258273,0,0,20,0.008984149
171271825,0.222222222,2,9,0.008645245
171290381,0,0,9,0.113870853
171335973,0,0,10,0.10610707
171369194,0,0,9,0.043155394
171369904,0,0,9,0.045933522
171370469,1,10,10,0.171510546
171374863,0.375,3,8,0.111806411
171375578,0.666666667,6,9,0.176023692
171376561,0.333333333,9,27,0.042863662
171381422,0,0,20,0.025504727
171393050,0.3,3,10,0.017838453
171393669,0.2,2,10,0.065735365
171393789,0.05,1,20,0.043076109
171395738,0.1,3,30,0.007483723
171397267,0.6,6,10,0.017673524
171408492,0,0,20,0.006444493
171415333,0,0,9,0.036938959
171442240,0.105263158,2,19,0.037976779
171472565,0.233333333,7,30,0.037764281
171502983,0.111111111,1,9,0.047036837
171513114,0.263157895,5,19,0.133578973
171523601,0.1,1,10,0.033370617
171567453,0.285714286,8,28,0.077134716
171588059,0.1,1,10,0.05812513
171610038,0,0,10,0.174106186
171670594,0,0,9,0.034512623
171681197,0,0,10,0.00259124
171681574,0,0,19,0.015384089
171700325,0,0,20,0.005074569
171718351,0,0,10,0.01736293
171719164,0,0,10,0.01998085
171792686,0.222222222,2,9,0.075281931
171793175,0.35,7,20,0.288289931
171811663,0,0,10,0.030986733
171816420,0.222222222,2,9,0.063867576
171829899,0,0,10,0.044827057
171844681,0.052631579,1,19,0.037907639
171863895,0.1,2,20,0.025539236
171880421,0,0,9,0.013465079
171932448,0,0,10,0.015148924
171958853,0,0,17,0.027467945
171990233,0.1,3,30,0.019434142
172032496,0,0,10,0.025001412
172069094,0.888888889,8,9,0.796236887
172092343,0.333333333,3,9,0.025421349
172134505,0.814814815,22,27,0.19585541
172164934,0.333333333,10,30,0.158909526
172173283,0.931034483,27,29,0.686735018
172185654,0,0,20,0.008379577
172212701,0,0,10,0.108144127
172223734,0.1,1,10,0.056443312
172230282,0,0,10,0.039609949
172232401,0.5,5,10,0.181598325
172314230,0.4,4,10,0.322326133
172317760,0.1,1,10,0.018094442
172326532,0.052631579,1,19,0.106888661
172331866,0,0,9,0.066392596
172362781,0.1,1,10,0.042738001
172370336,0.068965517,2,29,0.092213731
172396274,0.555555556,5,9,0.048373013
172494265,0,0,10,0.132789529
172524283,0.888888889,8,9,0.302388072
172540927,0,0,20,0.042616508
172596207,0.15,3,20,0.049452809
172631917,0,0,10,0.010295894
172635464,0,0,9,0.05204959
172638908,0,0,20,0.016994464
172640092,0.1,1,10,0.011131214
172652020,0,0,10,0.007761856
172667277,0.125,1,8,0.240456339
172669889,0.964285714,27,28,0.922337105
172690355,0.111111111,1,9,0.016516529
172705690,0.2,2,10,0.030530598
172759250,0.3,3,10,0.024236399
172766056,0.6,6,10,0.111181904
172768954,0,0,9,0.330629387
172771162,0.866666667,26,30,0.191934401
172814597,0.05,1,20,0.001939151
172838503,0,0,9,0.009018718
172934399,0.769230769,20,26,0.175567985
172934435,0.6,6,10,0.176537165
172936278,0,0,20,0.015533993
172955339,0,0,18,0.003066612
172958627,0,0,10,0.040427166
172960871,0.678571429,19,28,0.27154973
172975670,0,0,18,0.031061669
172990711,0.05,1,20,0.00543449
173000212,0,0,20,0.011253963
173020844,0,0,8,0.006602512
173096133,0.222222222,2,9,0.03947164
173112812,0.076923077,2,26,0.011607704
173120050,0.222222222,6,27,0.263554522
173122686,0.157894737,3,19,0.033124277
173141889,0,0,10,0.017942409
173142228,0,0,10,0.059992316
173205320,0.222222222,2,9,0.042749741
173231807,0,0,20,0.019071385
173252465,0,0,20,0.016199596
173263893,0,0,20,0.0145989
173293969,0,0,18,0.039170389
173316986,0,0,10,0.079129286
173319562,0.875,7,8,0.768414981
173387121,0,0,8,0.007263649
173395317,0,0,19,0.003366933
173450502,0,0,20,0.012242916
173458516,0,0,20,0.023691801
173551104,0.3,6,20,0.384439136
173600528,0,0,28,0.083828486
173618497,0.633333333,19,30,0.805841596
173634134,0.103448276,3,29,0.15520693
173639799,0.611111111,11,18,0.043528508
173641544,0,0,30,0.02258981
173742904,0,0,10,0.010295041
173754256,0,0,20,0.036761206
173801923,0.052631579,1,19,0.035697699
173831885,0,0,10,0.008722244
173847924,0,0,8,0.023326518
173848290,0,0,9,0.018674036
173855301,0,0,10,0.018115642
173920621,0,0,10,0.071591982
173940110,0.5,5,10,0.025375915
173940858,0.222222222,2,9,0.020328945
173960408,0,0,30,0.076591986
173961402,0.1,1,10,0.090291527
173966602,0,0,20,0.042250544
173988320,0,0,10,0.032680579
174000004,0.3,3,10,0.12875705
174061059,0,0,10,0.041273491
174123079,0,0,8,0.003234251
174140030,0.85,17,20,0.417701855
174167533,0.05,1,20,0.001873687
174175605,0.6,6,10,0.049440038
174177704,0,0,9,0.015663119
174207346,1,10,10,0.999514348
174211752,0.931034483,27,29,0.998990141
174216700,0.3,3,10,0.005470209
174230320,0,0,19,0.123768182
174235906,0.7,7,10,0.421516674
174287338,0,0,10,0.01813802
174293757,0,0,20,0.008513023
174314443,0,0,19,0.009021751
174323628,0,0,20,0.029068473
174393302,0.1,1,10,0.040355367
174412965,0.666666667,6,9,0.472696331
174429329,0.05,1,20,0.038904086
174481521,0.1,1,10,0.025752772
174520078,0,0,20,0.001979657
174551887,0.05,1,20,0.017925258
174581651,0.6,6,10,0.548834951
174584831,0.65,13,20,0.038923941
174605638,0,0,20,0.048580552
174647723,0.32,8,25,0.05082891
174657567,0,0,18,0.003276024
174658599,0,0,18,0.015168228
174674003,0,0,10,0.014839223
174698573,0,0,20,0.008073481
174722310,0,0,10,0.014481341
174740249,0.111111111,1,9,0.015176335
174774841,0.166666667,3,18,0.56693983
174791327,0,0,9,0.004518269
174794439,0.1,1,10,0.097623878
174822156,0,0,10,0.015775142
174854209,0,0,10,0.005655116
174856343,0,0,20,0.022169756
174857124,0,0,20,0.00669123
174921996,0,0,10,0.004352699
174926164,0.444444444,4,9,0.264550795
174975611,0,0,10,0.031532777
175011987,0.266666667,8,30,0.190645043
175076329,0,0,20,0.011481849
175122510,0,0,20,0.041435779
175148516,0.8,8,10,0.638161355
175149572,0.111111111,1,9,0.012501123
175157367,0,0,20,0.015673481
175179668,0.5,5,10,0.060758801
175181703,0,0,9,0.004448391
175189234,0.407407407,11,27,0.224082366
175215412,0.875,7,8,0.963507555
175218782,0,0,10,0.007453716
175256485,0.222222222,2,9,0.073322177
175270562,0,0,10,0.023300886
175344156,0.185185185,5,27,0.039803785
175362498,0,0,10,0.033292501
175364363,0,0,10,0.010014101
175376478,0.1,1,10,0.054074938
175399275,0,0,10,0.01978578
175402617,0.05,1,20,0.002974419
175422629,0.1,1,10,0.005958298
175427525,0.2,4,20,0.094542815
175455911,0.2,2,10,0.014636909
175490420,0.4,4,10,0.219457766
175522784,0.24137931,7,29,0.039230481
175611858,0,0,9,0.002417459
175611972,0.111111111,2,18,0.002417459
175658618,0.05,1,20,0.03070328
175671257,0.055555556,1,18,0.012070197
175677150,0.111111111,3,27,0.021631703
175715893,0.1,1,10,0.029876401
175719779,0,0,10,0.041065679
175739075,0.625,5,8,0.079143455
175772756,0,0,10,0.013857842
175782143,0.24137931,7,29,0.098722508
175795095,0.2,2,10,0.010741675
175797846,0.111111111,1,9,0.001324884
175803069,0,0,10,0.012110422
175828356,0,0,10,0.055324811
175845235,0,0,20,0.040139274
175874318,0,0,10,0.029137314
175877134,0,0,10,0.008418733
175880589,0.888888889,8,9,0.975288076
175892174,0,0,10,0.002335324
175907508,0,0,9,0.02913218
175924806,0.777777778,7,9,0.5028424
175927454,0.777777778,7,9,0.312843027
175978357,0,0,9,0.036657507
175978740,0,0,9,0.030118087
175985586,0,0,19,0.0179283
176002977,0.7,7,10,0.419118722
176015659,0.333333333,3,9,0.217164749
176058345,0,0,9,0.005428287
176068374,0,0,10,0.012571807
176085652,0,0,9,0.028547708
176100633,0.2,4,20,0.214656603
176181477,0,0,19,0.200324766
176182245,0.052631579,1,19,0.022606157
176214167,0,0,20,0.028646679
176220880,0,0,10,0.070017596
176244863,0.2,2,10,0.001113148
176269641,0.222222222,2,9,0.167531912
176285484,0,0,9,0.01167386
176290882,0.111111111,1,9,0.042250052
176387517,0,0,20,0.036769306
176415742,0.433333333,13,30,0.061438102
176417153,0.357142857,10,28,0.100922836
176421796,1,10,10,0.572393051
176439370,0,0,20,0.063036535
176479409,0,0,10,0.003310224
176494567,0.4,8,20,0.041329077
176520676,0,0,10,0.007598556
176532354,0.052631579,1,19,0.008713048
176600645,0.586206897,17,29,0.046806598
176698336,0,0,10,0.037020658
176702814,0.4,4,10,0.110415702
176735990,0,0,20,0.027010286
176737025,0.4,4,10,0.024283882
176754126,0.730769231,19,26,0.415455881
176762765,0.076923077,2,26,0.027686512
176795027,0.6,6,10,0.705226177
176808121,0,0,20,0.013714363
176873376,0,0,10,0.013483252
176889481,0,0,10,0.020334917
176915862,0.15,3,20,0.043298432
176927397,0.222222222,2,9,0.062414056
176934717,0,0,10,0.018365524
176982835,0,0,9,0.062891044
176994844,0.05,1,20,0.018308899
177005134,0,0,18,0.055158841
177006768,0.1,1,10,0.009453558
177043092,0,0,10,0.03735734
177045434,0.1,1,10,0.011094417
177072524,0,0,18,0.003505175
177087418,0.1,1,10,0.330514376
177111464,0.862068966,25,29,0.937052699
177122257,0.888888889,8,9,0.080689025
177130614,0.125,3,24,0.163914643
177152433,0.1,2,20,0.018002051
177158050,0,0,20,0.009235481
177268368,0,0,10,0.015799876
177279119,0,0,20,0.013886815
177299836,1,10,10,0.961486126
177333794,0,0,20,0.059143607
177336494,0.25,7,28,0.105157398
177340939,0,0,20,0.046025764
177356369,0.2,2,10,0.133371671
177369724,0.461538462,12,26,0.131521782
177382480,0.166666667,5,30,0.015624258
177393138,0.055555556,1,18,0.105249935
177427568,0,0,17,0.005103854
177459179,0.05,1,20,0.083981375
177498747,0,0,10,0.007041531
177501816,0.2,2,10,0.022208907
177521440,0.1,1,10,0.008013228
177539343,0,0,20,0.022739149
177539526,0.076923077,2,26,0.006707147
177574695,0,0,10,0.036546291
177632856,0,0,18,0.00259124
177662088,0,0,10,0.050400829
177698613,1,9,9,0.789338149
177708434,0,0,10,0.020972907
177760843,0.107142857,3,28,0.012171982
177772476,0,0,19,0.017573727
177774817,0,0,20,0.103835742
177802979,0.2,2,10,0.078604187
177805340,0,0,20,0.00204913
177819930,0.3,6,20,0.051054003
177821289,1,8,8,0.501202245
177830099,0.777777778,7,9,0.343929495
177849046,0,0,20,0.0068927
177882996,1,29,29,0.999996976
177931666,0,0,20,0.004074125
177938700,0,0,10,0.007136705
177969795,0.285714286,8,28,0.379223053
177979537,0,0,10,0.041728227
178014598,0,0,10,0.031239378
178021011,0.1,1,10,0.048870372
178021616,0.8,8,10,0.082364831
178037211,0,0,10,0.021676365
178047362,0.866666667,26,30,0.889997011
178074522,0.1,1,10,0.022119831
178111996,0.538461538,14,26,0.05135559
178279720,1,10,10,0.225794873
178304612,0.666666667,6,9,0.174922009
178344714,0,0,18,0.014323174
178404333,0,0,10,0.003204592
178417981,0.3,3,10,0.102064989
178435066,0,0,10,0.030516019
178457191,0,0,8,0.027036079
178523747,0.15,3,20,0.033124277
178544486,0.1,1,10,0.040187421
178570647,0.333333333,3,9,0.02076449
178607611,0,0,10,0.018800581
178621635,0.05,1,20,0.003690075
178629202,0.7,7,10,0.198359735
178630682,0.2,2,10,0.035707784
178644192,0,0,10,0.017649461
178654803,0,0,9,0.016304658
178663193,0.2,2,10,0.053888574
178665697,0.2,2,10,0.106021413
178670106,0.333333333,3,9,0.383768593
178714618,0.1,1,10,0.059013358
178724813,0,0,9,0.027823838
178737827,0,0,20,0.016507219
178744425,0,0,20,0.017136207
178800845,0.1,2,20,0.009143316
178869249,0.125,1,8,0.08278252
178926472,0,0,19,0.032975543
178951145,0,0,10,0.026078785
178954008,0.344827586,10,29,0.020407819
178961872,0,0,19,0.022697478
178974035,0.615384615,16,26,0.113154652
178998511,0.4,4,10,0.058413902
179039448,0.1,1,10,0.014167571
179050826,0,0,10,0.015140307
179052253,0,0,8,0.03061554
179100930,0,0,19,0.014383327
179102274,0,0,10,0.021867403
179129077,0,0,20,0.019151164
179136026,0,0,10,0.053331277
179209271,0,0,9,0.035235173
179229676,0,0,10,0.091755866
179240799,0.965517241,28,29,0.999580985
179289202,0.111111111,1,9,0.046918004
